"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"8292","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","1091","244","1092","1","18"
"8276","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3505","852","3506","1","41"
"8282","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3433","885","3434","2","41"
"8283","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3156","764","3157","1","40"
"8288","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","2807","700","2808","2","42"
"8297","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","1439","323","1440","1","24"
"8287","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3382","805","3383","2","42"
"8286","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3333","819","3334","2","42"
"8289","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3076","759","3077","1","39"
"8299","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","1410","338","1411","1","28"
"8293","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3156","757","3157","2","42"
"8298","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","2402","577","2403","1","40"
"8304","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2087","295","2088","2","25"
"8290","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3807","975","3808","1","41"
"8291","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3883","1018","3884","2","42"
"8296","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3221","786","3222","1","41"
"8301","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3079","550","3080","1","33"
"8302","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3197","487","3198","1","34"
"8300","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","2940","681","2941","1","40"
"8312","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","905","157","906","1","3"
"8295","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","4061","945","4062","2","41"
"8310","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1327","191","1328","2","10"
"8313","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1329","216","1330","2","17"
"8309","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2062","307","2063","2","18"
"8305","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3076","438","3077","2","32"
"8311","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2381","360","2382","2","31"
"8294","true","0.59","34","55","45","0.04","0.59","0","53","36","0.9","0.2","0.02","3323","824","3324","1","41"
"8307","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3272","513","3273","1","33"
"8306","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3257","522","3258","2","32"
"8322","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","694","162","695","2","2"
"8316","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2287","341","2288","2","27"
"8303","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4083","792","4084","1","41"
"8314","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2948","480","2949","1","31"
"8308","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3913","656","3914","2","37"
"8318","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3330","524","3331","2","37"
"8319","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3314","544","3315","2","35"
"8325","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2366","347","2367","2","24"
"8320","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3327","519","3328","1","36"
"8315","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4197","675","4198","2","39"
"8317","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3745","702","3746","1","41"
"8324","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2917","465","2918","1","38"
"8323","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3107","483","3108","1","37"
"8328","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2314","337","2315","2","28"
"8327","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3142","526","3143","1","35"
"8321","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2989","452","2990","2","33"
"8326","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3857","594","3858","2","39"
"8334","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2625","445","2626","1","34"
"8332","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3191","484","3192","2","36"
"8329","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3419","531","3420","2","37"
"8331","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3002","462","3003","2","28"
"8335","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3174","497","3175","2","33"
"8333","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3218","554","3219","2","34"
"8330","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3543","626","3544","2","34"
"8337","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2933","468","2934","1","35"
"8338","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2997","429","2998","1","34"
"8336","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3528","525","3529","2","31"
"8341","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2488","383","2489","2","28"
"8348","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2275","362","2276","2","28"
"8351","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1700","270","1701","1","21"
"8345","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3016","447","3017","2","29"
"8344","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3266","576","3267","2","36"
"8342","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4369","775","4370","2","40"
"8347","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3616","669","3617","2","37"
"8346","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3966","787","3967","2","40"
"8340","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4471","905","4472","2","40"
"8353","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2815","438","2816","1","34"
"8343","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4588","798","4589","2","41"
"8349","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4162","714","4163","2","39"
"8354","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3082","509","3083","2","33"
"8352","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3289","528","3290","2","38"
"8357","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2126","302","2127","1","22"
"8339","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4354","822","4355","2","39"
"8350","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4238","739","4239","2","37"
"8363","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1999","272","2000","2","21"
"8362","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2629","341","2630","1","26"
"8356","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3345","591","3346","2","38"
"8355","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3708","648","3709","2","35"
"8359","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2801","479","2802","1","36"
"8360","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2987","481","2988","2","35"
"8364","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2640","435","2641","1","33"
"8367","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2001","308","2002","1","27"
"8366","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1679","260","1680","2","23"
"8361","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3235","533","3236","1","33"
"8365","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3009","471","3010","1","33"
"8368","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2706","402","2707","2","32"
"8358","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4242","740","4243","1","41"
"8372","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2790","413","2791","2","32"
"8374","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2831","465","2832","1","35"
"8378","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2626","401","2627","2","34"
"8379","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2325","356","2326","2","28"
"8371","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3435","562","3436","2","38"
"8373","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3469","624","3470","2","38"
"8377","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3316","537","3317","2","38"
"8369","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4133","754","4134","2","38"
"8381","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2077","321","2078","1","23"
"8370","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4123","795","4124","2","41"
"8382","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1818","268","1819","1","19"
"8376","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3096","531","3097","2","33"
"8380","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3431","555","3432","2","37"
"8375","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3884","727","3885","2","40"
"8385","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2200","325","2201","2","27"
"8384","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3110","529","3111","2","35"
"8389","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2784","393","2785","1","31"
"8387","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3394","589","3395","2","34"
"8383","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3602","644","3603","2","39"
"8388","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3278","559","3279","2","38"
"8397","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1256","206","1257","1","5"
"8386","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3757","592","3758","2","35"
"8398","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","788","145","789","2","2"
"8390","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3327","593","3328","2","35"
"8393","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2930","478","2931","2","36"
"8400","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","1587","217","1588","1","15"
"8394","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3295","553","3296","2","37"
"8401","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1886","167","1887","2","2"
"8396","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","2765","457","2766","2","33"
"8403","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2626","203","2627","2","9"
"8405","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2759","169","2760","2","2"
"8402","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2636","202","2637","2","9"
"8407","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1309","154","1310","2","2"
"8391","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4184","721","4185","1","41"
"8409","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1945","154","1946","2","2"
"8406","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2887","215","2888","2","10"
"8408","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2436","181","2437","2","5"
"8404","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3789","291","3790","2","24"
"8395","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","4071","769","4072","2","39"
"8416","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","850","144","851","2","2"
"8399","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3614","633","3615","2","41"
"8412","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3037","212","3038","2","15"
"8392","true","0.59","34","55","50","0.04","0.59","0","53","36","0.9","0.2","0.02","3772","715","3773","2","39"
"8410","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3435","241","3436","2","20"
"8422","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","993","158","994","1","2"
"8411","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3826","250","3827","2","16"
"8418","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2861","208","2862","2","10"
"8415","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3493","257","3494","1","19"
"8413","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3902","289","3903","2","15"
"8414","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4264","226","4265","2","10"
"8421","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2716","196","2717","2","8"
"8424","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2661","176","2662","2","8"
"8417","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4091","256","4092","2","14"
"8425","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2693","193","2694","2","3"
"8420","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4020","304","4021","2","19"
"8419","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4056","318","4057","2","24"
"8433","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1317","146","1318","2","2"
"8431","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2656","178","2657","2","4"
"8427","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3616","269","3617","2","13"
"8426","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3994","280","3995","2","21"
"8430","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3180","201","3181","2","16"
"8429","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3471","247","3472","2","15"
"8437","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1958","182","1959","2","9"
"8423","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3719","259","3720","2","21"
"8434","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3496","261","3497","2","12"
"8428","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4404","399","4405","2","15"
"8432","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4037","249","4038","2","18"
"8438","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2798","177","2799","2","4"
"8436","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3453","216","3454","2","19"
"8441","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2750","195","2751","1","12"
"8435","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4508","361","4509","2","26"
"8442","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3189","186","3190","2","6"
"8443","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3100","212","3101","2","18"
"8439","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4303","294","4304","2","18"
"8449","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2141","168","2142","2","10"
"8444","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2570","167","2571","2","7"
"8450","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2042","165","2043","2","7"
"8447","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3139","203","3140","2","12"
"8440","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4512","325","4513","2","22"
"8446","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3417","258","3418","2","22"
"8445","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3902","298","3903","2","24"
"8448","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3497","267","3498","2","13"
"8451","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2979","185","2980","2","5"
"8452","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3017","193","3018","2","9"
"8455","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2608","180","2609","2","4"
"8458","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2861","192","2862","2","7"
"8453","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3307","252","3308","1","19"
"8454","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3903","209","3904","2","9"
"8459","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3519","244","3520","1","10"
"8460","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3312","241","3313","2","20"
"8463","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3170","246","3171","2","19"
"8456","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3280","187","3281","2","11"
"8457","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4161","258","4162","2","8"
"8461","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3980","253","3981","2","16"
"8473","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","845","155","846","1","2"
"8462","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4114","281","4115","2","12"
"8465","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3312","219","3313","1","15"
"8471","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1631","176","1632","1","2"
"8467","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2983","213","2984","2","16"
"8468","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3278","198","3279","2","11"
"8466","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3418","191","3419","2","14"
"8464","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4436","230","4437","2","16"
"8472","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1920","171","1921","2","7"
"8469","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3608","205","3609","2","15"
"8478","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2349","185","2350","2","4"
"8470","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3824","274","3825","1","15"
"8474","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3859","178","3860","2","11"
"8476","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3432","253","3433","2","8"
"8481","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3250","242","3251","1","12"
"8477","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3736","239","3737","2","4"
"8487","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1379","151","1380","2","2"
"8479","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3608","272","3609","2","8"
"8484","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3191","187","3192","2","7"
"8480","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4349","244","4350","2","19"
"8491","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1161","146","1162","2","2"
"8486","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2965","241","2966","2","18"
"8482","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4087","240","4088","2","19"
"8475","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4579","414","4580","2","16"
"8490","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1997","170","1998","2","4"
"8488","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3086","200","3087","2","11"
"8483","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3359","210","3360","2","15"
"8485","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","4309","235","4310","2","20"
"8494","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2436","192","2437","2","8"
"8498","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1658","175","1659","2","12"
"8495","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","2693","202","2694","2","12"
"8499","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","1932","167","1933","2","2"
"8489","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3842","264","3843","2","22"
"8492","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3548","203","3549","2","9"
"8504","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1380","134","1381","2","2"
"8493","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3939","248","3940","2","18"
"8506","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","998","132","999","2","2"
"8502","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3036","147","3037","1","2"
"8496","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3864","266","3865","2","19"
"8503","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3065","154","3066","2","2"
"8508","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1812","134","1813","2","2"
"8497","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3632","256","3633","2","13"
"8500","true","0.59","34","55","55","0.04","0.59","0","53","36","0.9","0.2","0.02","3788","263","3789","2","19"
"8507","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3297","137","3298","2","2"
"8505","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3788","141","3789","2","2"
"8515","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2344","142","2345","2","2"
"8510","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3703","135","3704","2","2"
"8509","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3744","151","3745","2","3"
"8512","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3997","141","3998","2","2"
"8513","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3658","148","3659","2","2"
"8517","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","2583","142","2584","2","3"
"8511","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4402","128","4403","2","2"
"8501","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4550","139","4551","2","7"
"8521","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1693","138","1694","2","2"
"8516","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3737","138","3738","2","2"
"8514","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4901","139","4902","2","3"
"8518","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3426","137","3427","2","6"
"8525","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","1765","132","1766","2","2"
"8519","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4404","167","4405","2","3"
"8522","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3514","138","3515","2","3"
"8524","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3223","127","3224","2","2"
"8523","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3452","139","3453","2","4"
"8520","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4469","150","4470","2","2"
"8528","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3592","127","3593","2","2"
"8529","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3562","145","3563","2","2"
"8530","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3883","135","3884","2","2"
"8531","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","3888","129","3889","2","3"
"8526","true","0.59","34","55","60","0.04","0.59","0","53","36","0.9","0.2","0.02","4390","129","4391","2","2"
